"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Euro area","EMU","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.4926325873664","51.0150061795748","51.8825368563939","52.4191658012576","52.7667480478703","53.3167018383545","53.5497053480479","53.5659912054722","54.0182511437247","54.4072508155851","54.6627989211172","54.9887370404077","55.4944833868863","55.9766693195952","56.4571265365993","56.4691246141008","56.6692372413134","57.5513283645072","58.6927090824307","59.5564800093298","60.0861217144391","60.6185531597569","61.3363901920316","61.632057834832","61.7570603566567","61.9917663630034","62.157733852093","62.3317810315008","62.6380648692619",
"Eritrea","ERI","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.75","23.9680004119873","24.2450008392334","24.5259990692139","24.8339996337891","25.1110000610352","25.3090000152588","25.4309997558594","25.6840000152588","26.1049995422363","26.2840003967285","26.3449993133545","26.3549995422363","26.2469997406006","25.9899997711182","26.173999786377","26.4360008239746","26.7390003204346","27.246000289917","27.4409999847412","27.9990005493164","28.4570007324219","28.6590003967285","29.3409996032715","29.4969997406006","29.9400005340576","30.1100006103516","30.757999420166","31.048999786377",
"Spain","ESP","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9370002746582","49.6180000305176","50.4029998779297","51.1730003356934","51.4900016784668","52.6629981994629","52.1319999694824","51.5830001831055","51.4980010986328","51.9959983825684","50.8489990234375","51.5800018310547","51.601001739502","51.9080009460449","52.4609985351563","52.5530014038086","52.9580001831055","54.8699989318848","58.6980018615723","60.7939987182617","62.3349990844727","63.9640007019043","64.8249969482422","65.4759979248047","65.015998840332","65.177001953125","64.5999984741211","64.5130004882813","64.6949996948242",
"Estonia","EST","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.7820014953613","35.9869995117188","41.242000579834","44.0429992675781","46.1790008544922","46.4710006713867","46.4770011901855","46.5069999694824","49.3559989929199","44.6220016479492","48.7430000305176","54.1879997253418","52.9990005493164","50.3619995117188","48.7599983215332","47.984001159668","45.6699981689453","46.859001159668","50.6100006103516","51.1829986572266","48.0169982910156","49.2729988098145","50.798999786377","52.5009994506836","51.5629997253418","52.7130012512207","53.1100006103516","54.0139999389648","54.2000007629395",
"Ethiopia","ETH","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0469999313354","10.9770002365112","11.0799999237061","11.1780004501343","11.2040004730225","11.2969999313354","11.2790002822876","11.3170003890991","11.3559999465942","11.4370002746582","11.6000003814697","11.7399997711182","11.793999671936","11.8999996185303","11.9969997406006","12.378999710083","12.7840003967285","13.0950002670288","13.4370002746582","13.9029998779297","14.2620000839233","14.4449996948242","14.7430000305176","15.1110000610352","15.4320001602173","15.706000328064","15.9390001296997","16.1569995880127","16.363000869751",
"European Union","EUU","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8435401911158","47.3876865377796","48.1464732603584","48.8736142533707","49.3829159009581","49.9589775053817","50.0786297172249","50.2304945812444","50.7925286316582","51.3624958930907","51.8268309624995","52.5394414719767","53.0399274873169","53.5627970467282","53.9920595903247","54.1274194854278","54.2681789031925","54.84158140418","55.9489954577657","56.7199132456848","57.1974985036726","57.6555968438598","58.2835974646478","58.5406906112279","58.7540855677536","58.9594166863123","59.0872746931802","59.3272505326568","59.6273155134121",
"Fragile and conflict affected situations","FCS","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.6500869261969","29.6294403813637","29.6193913436444","29.7005614614225","30.0538213506559","30.3960714450157","30.8485265412668","31.0573634203411","31.3430090340267","31.4997985211166","31.9343791850385","32.5712239177754","33.1210581407124","33.6038812021478","34.0660861229546","34.512535055832","34.9437471152569","35.4218487438017","36.01185381557","36.59992915438","37.2069018063545","37.479601246318","37.7524941186335","38.2925822285881","38.7997348262198","39.064739686437","39.4752347012369","39.8630884343687","40.1468293773362",
"Finland","FIN","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.1710014343262","49.484001159668","50.367000579834","51.056999206543","50.5400009155273","50.9599990844727","50.5169982910156","50.6290016174316","51.9169998168945","51.556999206543","53.201000213623","53.1959991455078","53.5200004577637","54.5190010070801","55.1269989013672","55.1619987487793","54.7569999694824","55.1259994506836","56.3950004577637","58.1020011901855","58.3199996948242","58.4440002441406","58.2750015258789","59.4389991760254","59.9090003967285","59.9220008850098","59.9809989929199","60.0149993896484","60.257999420166",
"Fiji","FJI","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9939994812012","32.2190017700195","32.3059997558594","32.4659996032715","32.7939987182617","33.0400009155273","33.5169982910156","33.9059982299805","34.3709983825684","34.9039993286133","35.4900016784668","35.9370002746582","36.4529991149902","37.0190010070801","37.5400009155273","37.9780006408691","38.6529998779297","39.0810012817383","39.3979988098145","39.5209999084473","40.0519981384277","41.1440010070801","42.5019989013672","43.7529983520508","44.6139984130859","45.0979995727539","45.7999992370605","46.5839996337891","47.2039985656738",
"France","FRA","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.9010009765625","56.2890014648438","56.8450012207031","57.9469985961914","57.9500007629395","58.0890007019043","58.2060012817383","58.6599998474121","58.8959999084473","58.7000007629395","59.1300010681152","59.4560012817383","60.326000213623","60.9280014038086","61.3680000305176","60.7000007629395","61.7159996032715","62.3549995422363","62.4179992675781","63.023998260498","63.5950012207031","63.9879989624023","64.3410034179688","65.5670013427734","65.7399978637695","65.5490036010742","66.2419967651367","66.3619995117188","66.6110000610352",
"Faroe Islands","FRO","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1059989929199","54.9609985351563","55.0219993591309","55.4420013427734","55.685001373291","55.9690017700195","56.201000213623","56.2509994506836","56.1240005493164","56.2490005493164","56.3680000305176","56.4290008544922","56.632999420166","56.8230018615723","57.1129989624023","57.1119995117188","57.4029998779297","57.4710006713867","57.4339981079102","57.8479995727539","58.2939987182617","58.5509986877441","58.8530006408691","59.0960006713867","59.3860015869141","59.5880012512207","59.7849998474121","60.0800018310547","60.4370002746582",
"United Kingdom","GBR","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.8349990844727","56.1180000305176","56.4910011291504","58.2179985046387","58.8699989318848","58.7410011291504","59.3160018920898","59.7159996032715","60.8889999389648","61.6059989929199","62.2369995117188","62.9869995117188","63.7910003662109","65.0319976806641","64.9680023193359","65.2669982910156","65.1460037231445","65.9120025634766","68.4229965209961","68.806999206543","68.9909973144531","69.4400024414063","69.9520034790039","69.7020034790039","70.2129974365234","70.5090026855469","70.8440017700195","70.9990005493164","71.3519973754883",
"Georgia","GEO","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.5890007019043","36.9210014343262","36.8740005493164","37.6679992675781","38.3019981384277","38.6749992370605","38.9529991149902","39.2779998779297","35.8339996337891","37.8409996032715","34.8600006103516","35.0870018005371","34.7900009155273","35.0639991760254","34.5139999389648","32.9010009765625","33.1419982910156","35.2840003967285","37.3380012512207","37.3050003051758","38.4199981689453","40.0859985351563","39.2229995727539","40.1860008239746","42.3930015563965","40.673999786377","39.3349990844727","39.2849998474121","39.3959999084473",
"Ghana","GHA","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3610000610352","25.4689998626709","25.6350002288818","25.7479991912842","25.8980007171631","26.0949993133545","26.2840003967285","26.4820003509521","26.6690006256104","26.6219997406006","26.625","26.6609992980957","26.7450008392334","26.875","27.0319995880127","27.1749992370605","28.0149993896484","29.0979995727539","29.9860000610352","31.0650005340576","32.4179992675781","33.4850006103516","34.5110015869141","37.3540000915527","40.7700004577637","41.9160003662109","42.9900016784668","43.7490005493164","44.3129997253418",
"Gibraltar","GIB","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4969997406006","22.617000579834","22.7110004425049","22.7950000762939","22.8279991149902","22.9640007019043","23.1229991912842","23.3339996337891","23.4780006408691","23.6959991455078","23.9869995117188","24.32200050354","24.7240009307861","25.05299949646","25.3279991149902","25.4740009307861","25.7129993438721","25.9659996032715","26.1529998779297","26.3990001678467","26.7660007476807","26.9990005493164","27.2520008087158","27.5009994506836","27.7490005493164","28.0270004272461","28.4169998168945","28.6849994659424","28.9330005645752",
"Gambia, The","GMB","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5","44.6910018920898","44.8810005187988","45.0349998474121","45.189998626709","45.2779998779297","45.7150001525879","46.0009994506836","46.132999420166","46.435001373291","46.7099990844727","47.1790008544922","47.3629989624023","47.5470008850098","47.9980010986328","48.5830001831055","49.0209999084473","49.1269989013672","49.390998840332","49.564998626709","50.2470016479492","50.5330009460449","50.8769989013672","51.2770004272461","51.359001159668","51.7729988098145","52.2669982910156","52.5629997253418","52.8219985961914",
"Guinea-Bissau","GNB","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.121000289917","20.1790008544922","20.1709995269775","20.2339992523193","20.3369998931885","20.55299949646","20.8680000305176","20.8659992218018","20.9340000152588","21.1770000457764","21.4820003509521","21.4270000457764","21.5890007019043","21.7859992980957","21.9179992675781","22.1760005950928","22.3439998626709","22.4020004272461","22.6860008239746","22.8379993438721","23.117000579834","23.1730003356934","23.4689998626709","23.7430000305176","23.7530002593994","24.0219993591309","24.1359996795654","24.3640003204346","24.5979995727539",
"Equatorial Guinea","GNQ","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7649993896484","27.1420001983643","27.5200004577637","27.9160003662109","28.2350006103516","28.7759990692139","29.3309993743896","29.7189998626709","30.0520000457764","30.2649993896484","30.7129993438721","31.0230007171631","31.2609996795654","31.6599998474121","32.0219993591309","31.9710006713867","31.8460006713867","31.548999786377","31.7679996490479","31.6459999084473","31.6350002288818","32.1389999389648","32.2630004882813","32.5200004577637","32.9770011901855","33.2080001831055","33.0449981689453","33.5180015563965","33.8689994812012",
"Greece","GRC","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.451000213623","51.056999206543","51.8190002441406","52.757999420166","53.2980003356934","53.8720016479492","54.5419998168945","54.2029991149902","54.9939994812012","55.3460006713867","55.4659996032715","56.2210006713867","56.5209999084473","58.851001739502","58.6549987792969","59.3300018310547","58.7309989929199","58.6100006103516","58.9230003356934","60.1160011291504","63.1580009460449","64.0839996337891","65.0189971923828","65.7630004882813","66.7850036621094","66.8880004882813","66.9680023193359","66.8769989013672","67.0650024414063",
"Grenada","GRD","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2250003814697","28.2970008850098","28.4020004272461","28.5179996490479","28.5769996643066","28.6849994659424","28.8320007324219","28.9930000305176","28.1509990692139","27.367000579834","29.4050006866455","31.2900009155273","33.2879981994629","31.7150001525879","32.5270004272461","33.2620010375977","33.7389984130859","34.2050018310547","34.6520004272461","35.1230010986328","35.3730010986328","34.8320007324219","37.7719993591309","37.3339996337891","37.9570007324219","38.1450004577637","37.8230018615723","38.1710014343262","38.5970001220703",
"Guam","GUM","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.3359985351563","80.3600006103516","80.3440017700195","80.25","80.2180023193359","80.1699981689453","80.0110015869141","79.9390029907227","79.7949981689453","79.6589965820313","79.4100036621094","79.0910034179688","78.9140014648438","78.495002746582","78.1009979248047","77.7959976196289","77.6750030517578","77.2620010375977","77.1490020751953","76.8919982910156","77.1969985961914","76.7740020751953","76.911003112793","77.0039978027344","77.1330032348633","77.322998046875","77.5410003662109","77.7129974365234","77.8870010375977",
"Guyana","GUY","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2330017089844","39.6069984436035","39.7550010681152","40.3359985351563","40.8429985046387","41.5","42.4370002746582","41.5690002441406","41.4469985961914","40.8819999694824","40.9059982299805","40.9500007629395","41.2200012207031","41.5359992980957","41.3520011901855","41.6969985961914","42.1380004882813","42.4249992370605","42.6959991455078","43.0089988708496","43.4910011291504","44.0149993896484","44.4620018005371","44.8390007019043","45.2319984436035","45.4850006103516","45.7430000305176","45.9830017089844","46.2169990539551",
"High income","HIC","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.1600785618386","54.5200426735337","55.235851223004","55.7169115433822","56.1371479973787","56.5570193280179","56.8453979905063","57.3095308486614","57.8117791414252","58.2055468092298","58.7294550341932","59.3883702209263","59.8515082622416","60.2414340790849","60.5169510867255","60.5164965113426","60.6740384841479","61.1156552466788","62.2162522173982","62.6994614200898","62.9843832225869","63.3016227908085","63.4527497729996","63.5931832221306","63.7565353227716","63.907946360358","64.0896765325201","64.1708231025088","64.3880718110722",
"Hong Kong SAR, China","HKG","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.9589996337891","62.4189987182617","65.2020034790039","66.3160018920898","67.1179962158203","68.0630035400391","69.0299987792969","70.3619995117188","71.8720016479492","72.161003112793","73.2089996337891","74.2249984741211","75.4469985961914","77.3570022583008","77.5439987182617","77.9010009765625","78.5910034179688","79.0709991455078","79.3970031738281","79.838996887207","79.9540023803711","80.1449966430664","80.2009963989258","80.2080001831055","80.2519989013672","80.1669998168945","80.2809982299805","80.4400024414063","80.6050033569336",
"Honduras","HND","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.636999130249","27.4009990692139","26.1529998779297","24.9570007324219","24.69700050354","26.4479999542236","27.5540008544922","29.8169994354248","29.996000289917","28.4769992828369","27.1070003509521","26.4720001220703","28.6700000762939","29.5659999847412","31.4909992218018","30.5830001831055","31.8939990997314","31.0149993896484","30.6830005645752","31.4829998016357","32.2519989013672","30.7240009307861","33.4410018920898","38.556999206543","37.1730003356934","39.2830009460449","34.7999992370605","35.898998260498","36.2589988708496",
"Heavily indebted poor countries (HIPC)","HPC","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4430645498993","21.497430285751","21.5626641557457","21.6434381163651","21.7648024687974","21.8925666993936","22.0153331508382","22.1932862935875","22.3362725859748","22.4342416895415","22.5639800854445","22.8533923080332","23.3092715160931","23.6185848722768","23.9375024056389","24.4136658212175","24.8106503316562","25.2269629146195","25.6893719156977","26.1902446348313","26.6366931537386","27.1101427620694","27.4041776813378","27.9240923500736","28.4041216561823","28.665700792711","28.9197748192489","29.2666194605488","29.5149870749222",
"Croatia","HRV","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.7080001831055","43.318000793457","43.5820007324219","44.3089981079102","45.3129997253418","45.7039985656738","47.1529998779297","47.1870002746582","47.5919990539551","47.6030006408691","47.1959991455078","47.0719985961914","45.3120002746582","45.2869987487793","46.8219985961914","47.5110015869141","48.0880012512207","47.0820007324219","47.9090003967285","48.7849998474121","48.5779991149902","50.5200004577637","50.3349990844727","52.3400001525879","52.5289993286133","53.1180000305176","54.132999420166","54.9259986877441","54.9889984130859",
"Haiti","HTI","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7760009765625","37.7680015563965","37.7019996643066","37.5460014343262","37.8030014038086","37.5880012512207","37.6780014038086","37.6160011291504","37.8720016479492","38.2050018310547","38.5610008239746","39.0009994506836","39.4609985351563","39.6990013122559","40.193000793457","40.4280014038086","40.8139991760254","41.3429985046387","41.9869995117188","42.5730018615723","43.1290016174316","43.6959991455078","44.2169990539551","44.7490005493164","45.1349983215332","45.8040008544922","46.4620018005371","47.0089988708496","47.3740005493164",
"Hungary","HUN","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3450012207031","44.6360015869141","48.273998260498","49.5660018920898","50.5460014343262","49.0040016174316","49.4480018615723","47.8530006408691","48.3359985351563","49.851001739502","49.851001739502","49.8499984741211","50.640998840332","51.1139984130859","51.3839988708496","51.6450004577637","51.5639991760254","52.4099998474121","52.5789985656738","53.351001739502","52.9650001525879","53.8940010070801","54.2919998168945","53.5229988098145","53.2939987182617","53.189998626709","51.9679985046387","50.6570014953613","50.2840003967285",
"IBRD only","IBD","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1897206394747","27.6423478490425","28.4775304667033","29.3835138639436","30.408025984785","31.1829996359626","31.6949807749633","32.0347730965063","32.1560692523913","32.5852529183598","32.9964793367333","33.4467118524295","33.776736757554","34.4427892903822","34.8483586452514","35.3306852561417","35.5459264856385","35.9006255341241","36.4488277275382","36.756228550947","37.2926780873416","37.6191252782271","38.6069940794269","39.4980496655521","40.3786701932736","41.0873083564494","41.7274146533535","42.1915037009423","42.6029715377399",
"IDA & IBRD total","IBT","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0202057295102","27.4385006675131","28.1734288759496","28.9789684187939","29.8881088002095","30.6149347542079","31.054257917883","31.3434417725785","31.4611802750808","31.8252175346666","32.242259827051","32.7236009591575","33.1176779721351","33.7736841588889","34.2095868849055","34.7230345646849","34.9243313887659","35.241526894045","35.7281734359584","36.0117909835461","36.509326112312","36.8257119550856","37.6521096454043","38.4456779215508","39.2183100638572","39.7913921272051","40.4346416086529","40.901249493511","41.2662825853159",
"IDA total","IDA","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1816324063543","26.4387072631149","26.6942644413159","27.0370175905176","27.428694330347","27.9506153802621","28.0814734980913","28.1737090448564","28.3094517048555","28.41482522638","28.9037407347437","29.5629037799258","30.2683370018035","30.9020754488665","31.4934426803418","32.1626971269075","32.329495754359","32.5169891621793","32.7916163328652","33.0128931311106","33.3887974510501","33.6881386005847","33.9141478676335","34.3846613343718","34.8123911099301","34.9398905529199","35.6789837640321","36.235362994092","36.521621632525",
"IDA blend","IDB","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6922130623114","34.8435379315444","34.9976327711337","35.1647995999949","35.2096377906414","35.6110219525225","35.8950367355113","36.12812873624","36.4628198387733","36.6607099885547","36.8379654673006","37.2342456354636","37.5815021991973","37.8735142474881","38.0575661153521","38.218826995994","38.4471036862188","38.8963652915553","39.4247591202594","39.6181585840785","39.6960060026627","39.7098172363631","39.7728203275784","40.1263438168583","40.356385837776","39.9805436705927","40.8163919112143","41.6613767631645","41.9829661456693",
"Indonesia","IDN","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.80299949646","31.2469997406006","33.2120018005371","34.3300018310547","36.1069984436035","37.1590003967285","38.6619987487793","37.984001159668","37.0200004577637","36.6669998168945","36.4039993286133","35.8240013122559","35.1370010375977","37.3050003051758","35.9199981689453","37.1030006408691","37.8110008239746","38.3079986572266","38.5979995727539","39.5180015563965","39.5730018615723","39.3489990234375","40.2299995422363","40.1040000915527","40.7859992980957","41.765998840332","42.5270004272461","43.2669982910156","44.0009994506836",
"IDA only","IDX","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0005019975274","22.3273632742857","22.6745637475984","23.1146318844348","23.6875928952653","24.2708185624355","24.3210769905763","24.3501991473402","24.3717331424048","24.4078468464266","25.0459574608314","25.8306926919656","26.7021066887773","27.4993075318497","28.309627300893","29.2346770375832","29.3484100302273","29.3922878820149","29.5251080155871","29.7507248874038","30.2571986175192","30.7135912460655","31.0429457686273","31.5538375870845","32.0692491243098","32.4644206288675","33.1764844572349","33.5959087798281","33.8687660952963",
"Isle of Man","IMN","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8250007629395","25.0380001068115","25.3379993438721","25.6350002288818","26.0300006866455","26.3379993438721","26.4950008392334","26.7479991912842","27.1450004577637","27.5100002288818","27.9050006866455","28.2070007324219","28.556999206543","28.4869995117188","28.7520008087158","28.9340000152588","28.8980007171631","28.9360008239746","29.2639999389648","29.4099998474121","29.8479995727539","30.6229991912842","30.9270000457764","31.3169994354248","31.9020004272461","32.390998840332","32.5550003051758","32.8699989318848","33.0900001525879",
"Not classified","INX","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9220008850098","48.0369987487793","48.2649993896484","47.9739990234375","48.7120018005371","49.7470016479492","48.4650001525879","49.8390007019043","50.1119995117188","50.6100006103516","50.5309982299805","51.4300003051758","51.818000793457","52.125","51.5349998474121","51.1580009460449","54.2519989013672","57.9099998474121","62.2729988098145","64.6419982910156","65.5979995727539","66.4169998168945","66.2470016479492","66.6289978027344","65.338996887207","64.8560028076172","64.5859985351563","64.8840026855469","65.1340026855469",
"Iran, Islamic Rep.","IRN","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.9290008544922","44.1380004882813","44.4560012817383","44.6319999694824","44.8919982910156","44.9020004272461","45.1080017089844","45.3479995727539","45.375","45.4059982299805","45.4620018005371","45.609001159668","45.8689994812012","46.1399993896484","46.4560012817383","46.8839988708496","46.7400016784668","47.4090003967285","48.0480003356934","48.7669982910156","48.3580017089844","47.9099998474121","47.75","47.4220008850098","48.7089996337891","49.5820007324219","49.7680015563965","50.2589988708496","50.7750015258789",
"Iraq","IRQ","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4169998168945","48.5880012512207","48.8370018005371","49.064998626709","49.3040008544922","49.5929985046387","49.935001373291","50.2770004272461","50.6069984436035","50.9700012207031","51.326000213623","51.6710014343262","52.1300010681152","52.6959991455078","52.890998840332","53.3429985046387","53.7200012207031","54.1969985961914","54.7169990539551","54.8959999084473","55.2939987182617","55.4860000610352","55.6339988708496","56.0299987792969","56.0849990844727","56.3880004882813","57.4889984130859","57.8460006713867","58.1240005493164",
"Iceland","ISL","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8030014038086","51.8660011291504","52.1349983215332","51.439998626709","51.439998626709","53.4269981384277","52.9109992980957","53.2929992675781","55.2919998168945","54.798999786377","55.1790008544922","56.2599983215332","58.2159996032715","56.5709991455078","58.9280014038086","58.609001159668","59.4980010986328","59.5940017700195","63.5040016174316","63.3390007019043","63.1809997558594","63.2249984741211","65.2249984741211","65.3259963989258","65.8109970092773","67.7669982910156","67.7389984130859","68.3040008544922","68.8889999389648",
